Survived,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked,Age_qt,Fare_qt,Pclass_scaled,Sex_scaled,Age_qt_scaled,SibSp_scaled,Parch_scaled,Fare_qt_scaled,Embarked_scaled
0,3,1,29.69911764705882,0,0,7.8958,2,0.0754209895566442,-0.7439382596568463,1.0,1.0,0.5072529421593373,0.0,0.0,0.42845836148554584,1.0
1,1,0,56.0,0,1,83.1583,0,1.7382638748356656,1.4175827296655563,0.0,0.0,0.667162051622284,0.0,0.16666666666666666,0.6363233976522155,0.0
1,2,0,25.0,0,1,26.0,2,-0.45473680761048496,0.3888396207570238,0.5,0.0,0.45626973624712763,0.0,0.16666666666666666,0.5373931885097546,1.0
0,3,1,33.0,0,0,7.8958,2,0.554614576450374,-0.7439382596568463,1.0,1.0,0.5533351189055027,0.0,0.0,0.42845836148554584,1.0
0,3,0,22.0,0,0,10.5167,2,-0.6951298207741817,-0.23559929603889784,1.0,0.0,0.43315207853187637,0.0,0.0,0.47734333534392903,1.0
0,2,1,28.0,0,0,10.5,2,-0.2746734453469668,-0.2694607398186383,0.5,1.0,0.4735857269287317,0.0,0.0,0.4740870124718861,1.0
0,3,1,25.0,0,0,7.05,2,-0.45473680761048496,-1.7982065083616912,1.0,1.0,0.45626973624712763,0.0,0.0,0.3270734992848313,1.0
0,3,0,39.0,0,5,29.125,1,0.8764940252602996,0.5961093109897605,1.0,0.0,0.584289009059101,0.0,0.8333333333333333,0.5573255055537766,0.5
0,2,1,27.0,0,0,13.0,2,-0.33785701481395763,-0.10821183727244707,0.5,1.0,0.4675096096866259,0.0,0.0,0.4895936900036676,1.0
1,1,0,19.0,0,0,30.0,2,-0.9567818903671269,0.6233323670442459,0.0,0.0,0.40799002034336385,0.0,0.0,0.5599434405908574,1.0
0,3,0,29.69911764705882,1,2,23.45,2,0.0754209895566442,0.28773826852613255,1.0,0.0,0.5072529421593373,0.125,0.3333333333333333,0.5276706661091919,1.0
1,1,1,26.0,0,0,30.0,0,-0.39154994094607326,0.6233323670442459,0.0,1.0,0.4623461705678389,0.0,0.0,0.5599434405908574,0.0
0,3,1,32.0,0,0,7.75,1,0.4940901910401251,-1.0926463628659455,1.0,1.0,0.5475147250141573,0.0,0.0,0.39492446436253315,0.5
